Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
1475542796599249,Street,Open,Medium (500–2000 m²),Natural lighting;Poorly lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Narrow paths present;Linear paths present,No seating,Residential buildings present,Informational signs present,Empty,Transportation activities present,No accessibility features,Clear sight lines,Safety signs present,No barriers,No decorative elements,Traditional buildings present;Vernacular buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Safe and secure,
1476562143195137,Park,Open,Large (>2000 m²),Natural lighting;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present,Benches present;Picnic tables present,Not applicable,No signage,Empty,Recreational activities present;Sports activities present,No accessibility features,Clear sight lines,Fences present,Physical barriers present (fences walls),Bright colours present,Not applicable,Informal gathering points present,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime,Trash bins present;Play areas present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
1717217798665246,Street,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present,No seating,Historic buildings present;Commercial buildings present;Mixed-use buildings present;Residential buildings present,Informational signs present;Decorative signs present;Directional signs present,Sparsely populated (<20 people),Transportation activities present;Social activities present,No accessibility features,Clear sight lines,Not applicable,Physical barriers present (fences,walls),Bright colours present,Traditional buildings present;Vernacular buildings present,Informal gathering points present,Not applicable,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Trash bins present,Shops present,Public transport access present;Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Inviting
322966342562668,Public plaza,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Clean;Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present,Residential buildings present,Informational signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Transportation activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,Not applicable,No barriers,Bright colours present,Contemporary buildings present,Informal gathering points present,Not applicable,No design features,Cloudy,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Information kiosks present;Trash bins present,No commercial activities,Bicycle lanes present;Pedestrian paths present,Not applicable,Not applicable,Inviting,
4244487142248597,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Linear paths present,No seating,Residential buildings present,Informational signs present,Sparsely populated (<20 people),Transportation activities present;Leisure activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,No decorative elements,Vernacular buildings present,No gathering points,Gender diversity present,No design features,Cloudy,Cool (10–20 °C),Quiet;Traffic noise present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Comfortable,
4249091758448189,Street,Open,Large (>2000 m²),Natural lighting;Well lit,Neglected,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present;Directional signs present,Empty,Transportation activities present,Not applicable,Clear sight lines,Safety signs present;Safety lighting,Physical barriers present (fences,walls),No decorative elements,Contemporary buildings present,No gathering points,Not applicable,Not applicable,Cloudy,Cool (10–20 °C),Moderate;Traffic noise present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Safe and secure
4254638591212999,Street,Enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Bushes present,Paved paths present;Narrow paths present;Linear paths present;Intersecting paths present,No seating,Historic buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present;Modern buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Commercial activities present;Transportation activities present,Handrails present,Clear sight lines,Surveillance cameras present;Safety lighting,No barriers,No decorative elements,Traditional buildings present;Vernacular buildings present,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,,
4285876834777685,Street,Enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Narrow paths present;Linear paths present;Intersecting paths present,Chairs present;Movable seats present,Historic buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Leisure activities present;Social activities present;Transportation activities present;Commercial activities present,Ramps present,Clear sight lines,Safety lighting,No barriers,Bright colours present,Traditional buildings present;Vernacular buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime;Weekday,Not applicable,Shops present;Cafés present,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Inviting,
4342910799075782,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Little greenery,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present;Decorative signs present;Directional signs present,Empty,Not applicable,No accessibility features,Clear sight lines,Safety lighting,Physical barriers present (fences,walls),No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Not applicable,Quiet,Daytime,Not applicable,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Accessible
4379283965437331,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Chairs present,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Directional signs present;Decorative signs present,Moderately populated (20–50 people),Leisure activities present;Social activities present;Commercial activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Bright colours present;Street art present,Traditional buildings present;Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
4383270765038842,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,No seating,Not applicable,No signage,Sparsely populated (<20 people),Leisure activities present;Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present,Fences present,Physical barriers present (fences,walls),Monochrome elements present;Street art present,Not applicable,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Bicycle lanes present;Pedestrian paths present,Not applicable,Not applicable,Inviting
4437578276275422,Street,Enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Narrow paths present;Linear paths present,No seating,Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Leisure activities present;Transportation activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,No decorative elements,Traditional buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Inviting,
4489741814387124,Alley,Semi-enclosed,Small (<500 m²),Natural lighting;Well lit,Neglected,Trees present;Grass present;Bushes present,Unpaved paths present;Narrow paths present;Linear paths present,No seating,Commercial buildings present,Informational signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Not applicable,Physical barriers present (fences,walls),Street art present,Not applicable,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Quiet,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Not applicable
4491680690861085,Street,Open,Small (<500 m²),Natural lighting;Well lit;Shaded areas,Neglected,Trees present;Grass present;Little greenery,Unpaved paths present;Narrow paths present;Linear paths present,No seating,Modern buildings present;Commercial buildings present,Informational signs present,Sparsely populated (<20 people),Recreational activities present,No accessibility features,Clear sight lines,Fences present,Physical barriers present (fences,walls),No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Safe and secure
4515880935107547,Street,Open,Large (>2000 m²),Natural lighting;Well lit,Neglected,Trees present;Grass present,Paved paths present;Narrow paths present;Linear paths present,No seating,Residential buildings present,Directional signs present,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present;Walls present;Safety signs present,Physical barriers present (fences,walls),Street art present,Traditional buildings present;Vernacular buildings present,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Moderate;Traffic noise present;Construction noise present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Accessible
4555861361108981,Public plaza;Waterfront,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present;Directional signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,Safety lighting;Fences present,Physical barriers present (fences,walls),Bright colours present,Contemporary buildings present;Eclectic buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,Street vendors present;Shops present,Pedestrian paths present,Not applicable,Use of renewable energy present (e.g.,solar panels)
JXEP8R9pL2mgchz2CHDK8,Park;Public plaza,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Curved paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,No decorative elements,Contemporary buildings present,Informal gathering points present,Not applicable,No design features,Cloudy,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
JYCuUu4gAFPPBFRLKrkw3,Park;Waterfront,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,No seating,Modern buildings present;Residential buildings present;Commercial buildings present,Not applicable,Crowded (>50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Panoramic views present,Safety lighting,Natural barriers present (rivers,hills),Bright colours present;Water features present,Contemporary buildings present,Informal gathering points present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting
JYPqX02jMHaFj6MgbZ7BO,Street;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present;Wide paths present;Linear paths present,Benches present;Chairs present;Custom seats present,Modern buildings present;Historic buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,Not applicable,No barriers,Bright colours present;Murals present;Street art present,Traditional buildings present;Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
JYw01ZMbyY15SqZrnwOeo,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Not applicable,Clear sight lines;Panoramic views present,Not applicable,No barriers,Water features present,Contemporary buildings present,Informal gathering points present,Not applicable,Not applicable,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,Shops present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
JZWbCOxJDDCSAUS868OgD,Park;Public plaza;Garden,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Flower beds present;Bushes present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Picnic tables present,Modern buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,Safety lighting,No barriers,Bright colours present,Contemporary buildings present,Informal gathering points present,Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
Jxjad0Z5NnifOrqkHQJl6,Public plaza;Courtyard,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present,Benches present,Modern buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Transportation activities present;Sports activities present,No accessibility features,Clear sight lines;Panoramic views present,Not applicable,No barriers,No decorative elements,Contemporary buildings present,No gathering points,Not applicable,Not applicable,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
JzZ943Mpv0rqpgdZFYenJ,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Picnic tables present;Custom seats present,Commercial buildings present;Mixed-use buildings present,Not applicable,Crowded (>50 people),Leisure activities present;Social activities present;Commercial activities present;Transportation activities present,Not applicable,Clear sight lines,Safety lighting,No barriers,Bright colours present,Traditional buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Not applicable,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
JzuSQEK0v3rW6PyYeZxSK,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Empty,Not applicable,Handrails present,Clear sight lines;Panoramic views present,Safety lighting;Walls present,No barriers,Bright colours present,Contemporary buildings present,Informal gathering points present,Not applicable,No design features,Cloudy,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Inviting,
KEGxy9EYupJ7W4bku5bgY,Courtyard;Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Sports activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Water features present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
KENpZFYYMiSLi3D9PBtoY,Park;Public plaza;Garden,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Clean;Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present;Chairs present;Picnic tables present,Modern buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present;Commercial activities present,Wide entrances present,Clear sight lines,Not applicable,No barriers,No decorative elements,Contemporary buildings present,Central gathering point present;Informal gathering points present,Varied age groups present;Gender diversity present;Ethnic diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Natural sounds present;Moderate,Daytime,Trash bins present,Cafés present,Pedestrian paths present,Not applicable,Green building features present,Inviting,
KgalaiY07EKMHbz73d5VM,Street;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Moderately populated (20–50 people),Leisure activities present;Transportation activities present;Commercial activities present;Social activities present,No accessibility features,Clear sight lines,Not applicable,Physical barriers present (fences,walls),No decorative elements,Traditional buildings present;Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,Shops present,Pedestrian paths present,Not applicable,Not applicable,Inviting
RUBwOsZbnj2ntaKvRGtMn,Park,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present;Cultural activities present,No accessibility features,Clear sight lines;Panoramic views present,Not applicable,No barriers,Monochrome elements present;Sculptures present,Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
RUHxtMsQpXX5b4YY3xQQb,Park,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present,Paved paths present;Wide paths present;Curved paths present,Benches present,Modern buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Not applicable,Clear sight lines,Safety lighting,No barriers,Bright colours present;Water features present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Not applicable,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
RUbvrc7EQXskgipbWCwSO,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present;Curved paths present,Benches present;Custom seats present,Not applicable,No signage,Empty,Not applicable,Not applicable,Clear sight lines,Fences present;Walls present,Physical barriers present (fences,walls),Bright colours present,Not applicable,Central gathering point present,Not applicable,Not applicable,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting
Ru5Ep9n9oyZiZvWgAaNiB,Street,Semi-enclosed,Small (<500 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present;Wide paths present;Linear paths present,Chairs present;Movable seats present,Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Leisure activities present;Commercial activities present;Social activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present;Murals present;Street art present,Traditional buildings present;Vernacular buildings present,Informal gathering points present,Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,Street vendors present;Shops present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
jXBUAsH9Um3lNY7yn8dCN,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Custom seats present,Modern buildings present;Commercial buildings present,No signage,Crowded (>50 people),Recreational activities present;Leisure activities present;Social activities present;Transportation activities present,Wide entrances present,Clear sight lines;Panoramic views present,Not applicable,No barriers,Bright colours present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present;Bicycle lanes present,Not applicable,Not applicable,Inviting,
jXtnV3jMbb8Z7WB8pyMfO,Garden;Public plaza,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,No seating,Not applicable,No signage,Sparsely populated (<20 people),Leisure activities present;Transportation activities present,No accessibility features,Clear sight lines;Hidden corners present,Not applicable,No barriers,Bright colours present,Not applicable,Informal gathering points present,Not applicable,No design features,Sunny,Cool (10–20 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
jY6YoZ6espqMHT4Xs69nk,Street,Open,Small (<500 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Empty,Not applicable,No accessibility features,Clear sight lines,Not applicable,No barriers,No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Quiet,Daytime,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Inviting,
jYpetXvABqXGNgNnkz9to,Waterfront,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Transportation activities present,No accessibility features,Clear sight lines;Panoramic views present,Safety lighting;Fences present,Physical barriers present (fences,walls),Water features present,Contemporary buildings present,Edge gathering points present,Not applicable,Not applicable,Cloudy,Not applicable,Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting
jZTkAflZmwGdlkbkks66u,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Benches present,Historic buildings present;Commercial buildings present,Decorative signs present,Sparsely populated (<20 people),Leisure activities present;Social activities present;Commercial activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Bright colours present,Traditional buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Not applicable,Cloudy,Cool (10–20 °C),Moderate,Daytime,Not applicable,Cafés present,Pedestrian paths present,Not applicable,Not applicable,,
jZkIdPbC1u1HitqxlrBVC,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present;Wide paths present,Benches present;Custom seats present,Modern buildings present;Historic buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,Not applicable,No barriers,No decorative elements,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
jxGOLydpSwxSb6qfmZMoK,Park;Waterfront,Open,Medium (500–2000 m²),Artificial lighting;Well lit,Well maintained,Trees present,Paved paths present;Wide paths present;Linear paths present,Chairs present;Custom seats present,Modern buildings present,No signage,Empty,Not applicable,No accessibility features,Clear sight lines,Not applicable,No barriers,Bright colours present;Sculptures present,Not applicable,No gathering points,Not applicable,No design features,Not applicable,Not applicable,Quiet,Night,Not applicable,Not applicable,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
jxPfuFvuSm8CtzHJ1quCV,Park,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present;Linear paths present,Benches present,Historic buildings present,No signage,Empty,Not applicable,No accessibility features,Clear sight lines,Not applicable,No barriers,No decorative elements,Traditional buildings present,No gathering points,Not applicable,No design features,Snowy,Cold (<10 °C),Quiet,Daytime,Not applicable,Not applicable,Not applicable,Historic monuments present;Culturally significant features present,Not applicable,Inviting,
jxhNZUCTdifNdf5qvbmNv,Street,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Bushes present;Grass present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Historic buildings present;Commercial buildings present,Informational signs present;Decorative signs present;Directional signs present,Moderately populated (20–50 people),Leisure activities present;Transportation activities present;Commercial activities present;Social activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Bright colours present,Traditional buildings present;Contemporary buildings present,No gathering points,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present;Cafés present,Public transport access present;Pedestrian paths present,Not applicable,Green building features present;Use of renewable energy present (e.g.,solar panels),Inviting
jxmgeXrzMIcOAZ2w15dLL,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present;Wide paths present;Linear paths present,Chairs present;Movable seats present,Historic buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present,Moderately populated (20–50 people),Leisure activities present;Social activities present;Commercial activities present;Transportation activities present,No accessibility features,Clear sight lines;Panoramic views present,Not applicable,No barriers,No decorative elements,Traditional buildings present;Vernacular buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
jy7J9l3yeW7IMoqrtjAXJ,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit,Clean;Well maintained,Trees present;Grass present,Paved paths present,Custom seats present,Modern buildings present;Historic buildings present,No signage,Moderately populated (20–50 people),Social activities present;Leisure activities present;Transportation activities present;Recreational activities present,Wide entrances present,Clear sight lines;Panoramic views present,Not applicable,No barriers,Monochrome elements present,Contemporary buildings present,Informal gathering points present,Not applicable,No design features,Sunny,Warm (20–30 °C),Traffic noise present;Natural sounds present,Daytime,Not applicable,Shops present,Pedestrian paths present,Not applicable,Green building features present,Inviting,
jyD8mdn7oiqIAqlfciwKx,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present,Benches present;Custom seats present,Modern buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Commercial activities present;Transportation activities present;Social activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Dark colours present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
