Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
1447578899154773,Street,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit,Clean;Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Residential buildings present,No signage,Sparsely populated (<20 people),Leisure activities present;Transportation activities present,Ramps present,Clear sight lines,Safety lighting,No barriers,No decorative elements,Traditional buildings present;Contemporary buildings present,No gathering points,Not applicable,Wheelchair-accessible features present,Cloudy,Cool (10–20 °C),Quiet;Traffic noise present;Natural sounds present,Daytime;Seasonal variations,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,,
1456924748373499,Street,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present,Sparsely populated (<20 people),Transportation activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Moderate;Traffic noise present,Daytime;Seasonal variations,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Accessible
1458612921288934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468772296798270,Street;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Chairs present,Historic buildings present;Commercial buildings present,Informational signs present;Decorative signs present;Directional signs present,Crowded (>50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present;Cultural activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Fences present,Physical barriers present (fences,walls),Bright colours present;Dark colours present;Street art present,Traditional buildings present;Eclectic buildings present,Informal gathering points present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Loud;Natural sounds present,Daytime,Information kiosks present;Trash bins present,Street vendors present;Shops present;Cafés present,Pedestrian paths present,Culturally significant features present;Public art installations present,Not applicable,
1469124630599139,Street,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Clean;Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,No seating,Historic buildings present;Residential buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Transportation activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present;Walls present,Physical barriers present (fences,walls),Dark colours present;Monochrome elements present,Traditional buildings present;Eclectic buildings present;Vernacular buildings present,No gathering points,Not applicable,Wheelchair-accessible features present,Cloudy,Cool (10–20 °C),Moderate;Traffic noise present,Daytime;Seasonal variations,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Culturally significant features present,Not applicable,
1473915559612975,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present,No seating,Not applicable,Directional signs present,Empty,Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present;Hidden corners present,Safety signs present;Walls present;Safety lighting,Physical barriers present (fences,walls),No decorative elements,Not applicable,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Not applicable,Not applicable,Not applicable,
1475483859469336,Street,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present;Grass present,Paved paths present;Wide paths present;Linear paths present,No seating,Residential buildings present,Informational signs present;Directional signs present,Empty,Transportation activities present,Ramps present,Clear sight lines,Fences present;Walls present,Physical barriers present (fences,walls),No decorative elements,Vernacular buildings present,No gathering points,Not applicable,No design features,Sunny,Cold (<10 °C),Moderate;Traffic noise present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Recycling bins present,Safe and secure
1475542796599249,Street,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Poorly lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Residential buildings present,Informational signs present,Empty,Transportation activities present,Not applicable,Clear sight lines,Safety lighting;Safety signs present,No barriers,Bright colours present,Vernacular buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime;Seasonal variations,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,,
1476562143195137,Park;Playground,Open,Large (>2000 m²),Natural lighting;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Benches present;Picnic tables present,Not applicable,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Sports activities present,No accessibility features,Clear sight lines,Fences present,Physical barriers present (fences,walls),No decorative elements,Not applicable,Edge gathering points present,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime;Seasonal variations,Trash bins present;Play areas present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,
1717217798665246,Street,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present,Benches present,Residential buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present;Directional signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Commercial activities present;Transportation activities present;Social activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Dark colours present,Traditional buildings present,Edge gathering points present;Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Trash bins present,Shops present,Public transport access present;Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Inviting,
322966342562668,Park,Semi-enclosed,Small (<500 m²),Natural lighting;Shaded areas,Well maintained,Trees present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present,Benches present,Residential buildings present,Informational signs present,Sparsely populated (<20 people),Leisure activities present;Transportation activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present,Not applicable,No barriers,Bright colours present,Contemporary buildings present,Central gathering point present,Not applicable,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present;Bicycle lanes present,Not applicable,Not applicable,,
4244487142248597,Street,Structured,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Residential buildings present,Informational signs present,Sparsely populated (<20 people),Transportation activities present;Leisure activities present,No accessibility features,Clear sight lines,Walls present,Physical barriers present (fences,walls),Bright colours present,Traditional buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Moderate;Traffic noise present;Natural sounds present,Daytime;Seasonal variations,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Accessible
4249091758448189,Street,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Neglected,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present;Directional signs present,Empty,Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Safety signs present;Walls present,Physical barriers present (fences,walls),No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Cold (<10 °C),Moderate;Traffic noise present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Accessible
4254638591212999,Street,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Historic buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Commercial activities present;Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present,Surveillance cameras present;Safety lighting;Walls present,Physical barriers present (fences,walls),Dark colours present;Monochrome elements present,Traditional buildings present;Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present;Cafés present,Public transport access present;Pedestrian paths present;Parking spaces present,Culturally significant features present,Not applicable,
4285876834777685,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Chairs present,Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present;Directional signs present,Sparsely populated (<20 people),Leisure activities present;Commercial activities present;Transportation activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Walls present;Fences present,Physical barriers present (fences,walls),Bright colours present;Dark colours present;Monochrome elements present,Traditional buildings present,Edge gathering points present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present;Parking spaces present,Culturally significant features present,Not applicable,
4342910799075782,Street,Semi-enclosed,Large,Natural lighting;Artificial lighting;Well lit,Neglected,Trees present;Little greenery;Grass present,Paved paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present;Decorative signs present,Empty,Transportation activities present,No accessibility features,Clear sight lines,Safety lighting;Walls present,Physical barriers present,Dark colours present;Street art present,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Not applicable,Traffic noise present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Safe and secure,
4379283965437331,Street;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Clean;Well maintained,Trees present;Little greenery;Bushes present,Paved paths present;Wide paths present;Linear paths present,Chairs present,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present;Monochrome elements present;Street art present,Traditional buildings present;Contemporary buildings present;Eclectic buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime;Weekend,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,,
4383270765038842,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present,No seating,Not applicable,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present;Hidden corners present,Safety lighting;Fences present;Walls present,Physical barriers present (fences,walls),Bright colours present;Dark colours present;Monochrome elements present;Street art present,Not applicable,Informal gathering points present,Not applicable,Wheelchair-accessible features present,Cloudy,Cool (10–20 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Bicycle lanes present,Public art installations present,Not applicable,Accessible
4437578276275422,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Narrow paths present;Linear paths present,No seating,Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Leisure activities present;Transportation activities present;Commercial activities present;Social activities present,No accessibility features,Clear sight lines;Hidden corners present,Safety lighting;Walls present,"Physical barriers present (fences, walls)",Dark colours present;Monochrome elements present;Street art present,Traditional buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present;Parking spaces present,Historic buildings present;Culturally significant features present,Not applicable,,
4489741814387124,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Neglected,Trees present;Grass present;Bushes present,Unpaved paths present;Linear paths present,No seating,Commercial buildings present,Informational signs present,Sparsely populated (<20 people),Leisure activities present;Recreational activities present,No accessibility features,Clear sight lines,Fences present;Walls present,Physical barriers present (fences,walls),Bright colours present;Street art present;Monochrome elements present,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Moderate,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Accessible
4491680690861085,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Clean,Trees present;Grass present,Unpaved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present;Commercial buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Recreational activities present;Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Fences present,Physical barriers present (fences,walls),No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Use of renewable energy present (e.g.,solar panels)
4515880935107547,Street,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit,Dirty,Trees present;Grass present;Little greenery,Unpaved paths present;Wide paths present;Linear paths present,No seating,Residential buildings present;Mixed-use buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present;Walls present,Physical barriers present (fences,walls),Street art;Dark colours present,Traditional buildings present,No gathering points,Not applicable,No design features,Cloudy,Not applicable,Moderate;Traffic noise present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Bicycle lanes present;Parking spaces present,Not applicable,Not applicable,
4555861361108981,Public plaza;Waterfront,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present,Benches present,Modern buildings present;Commercial buildings present,Informational signs present;Decorative signs present;Directional signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Commercial activities present;Transportation activities present,Wide entrances present,Clear sight lines,Safety lighting;Fences present;Walls present,Physical barriers present (fences,walls),Bright colours present;Monochrome elements present,Contemporary buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,Street vendors present;Shops present,Pedestrian paths present,Not applicable,Use of renewable energy present (e.g.,"solar panels),Inviting"
JXEP8R9pL2mgchz2CHDK8,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present;Commercial activities present,Wide entrances present,Clear sight lines,Safety lighting,No barriers,Bright colours present,Contemporary buildings present,Informal gathering points present,Not applicable,Wheelchair-accessible features present,Cloudy,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,Cafés present,Pedestrian paths present,Public art installations present,Not applicable,,
JYCuUu4gAFPPBFRLKrkw3,Park;Waterfront,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,No seating,Modern buildings present,No signage,Crowded (>50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present;Panoramic views present,Safety lighting;Walls present,Natural barriers present (rivers,hills),Bright colours present;Water features present,Contemporary buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present;Public transport access present,Culturally significant features present,Not applicable,Inviting
JYPqX02jMHaFj6MgbZ7BO,Street;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present,Benches present;Picnic tables present;Custom seats present,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,Wide entrances present,Clear sight lines,Safety lighting;Walls present,No barriers,Bright colours present;Murals present,Traditional buildings present;Contemporary buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Culturally significant features present,Not applicable,Inviting,
JYw01ZMbyY15SqZrnwOeo,Public plaza;Park,Open,Large (>2000 m²),Natural lighting;Well lit,Clean;Well maintained,Trees present;Bushes present;Grass present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Custom seats present,Modern buildings present;Commercial buildings present,Not applicable,Crowded (>50 people),Recreational activities present;Leisure activities present;Social activities present;Sports activities present,Wide entrances present,Clear sight lines,Walls present,Physical barriers present (fences,walls),Water features present;Bright colours present;Sculptures present,Contemporary buildings present,Edge gathering points present;Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Play areas present;Trash bins present,Shops present;Cafés present,Public transport access present;Pedestrian paths present,Public art installations present,Not applicable,Inviting
JZWbCOxJDDCSAUS868OgD,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present,Picnic tables present,Modern buildings present,No signage,Moderately populated (20–50 people),Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present,Safety lighting,No barriers,Bright colours present,Contemporary buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,,
Jxjad0Z5NnifOrqkHQJl6,Public plaza;Courtyard,Semi-enclosed,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Benches present;Picnic tables present,Modern buildings present;Commercial buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present,Safety lighting;Walls present,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Bicycle lanes present,Not applicable,Green building features present,Inviting
JzZ943Mpv0rqpgdZFYenJ,Public plaza;Square,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present,Benches present;Picnic tables present;Custom seats present,Commercial buildings present;Mixed-use buildings present,No signage,Crowded (>50 people),Leisure activities present;Social activities present;Commercial activities present,Wide entrances present,Clear sight lines;Obstructed views present,Not applicable,No barriers,Bright colours present;Dark colours present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,Cafés present;Shops present,Pedestrian paths present;Public transport access present,Not applicable,Not applicable,Inviting;Accessible;Comfortable,
JzuSQEK0v3rW6PyYeZxSK,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Empty,Leisure activities present;Recreational activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present,Safety lighting,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Contemporary buildings present,Informal gathering points present,Not applicable,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,
KEGxy9EYupJ7W4bku5bgY,Park;Public plaza;Courtyard,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present;Curved paths present;Intersecting paths present,Custom seats present,Modern buildings present;Residential buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present;Sports activities present,Wide entrances present,Clear sight lines;Obstructed views present,Safety lighting;Walls present,No barriers,Bright colours present;Monochrome elements present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,,
KENpZFYYMiSLi3D9PBtoY,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present;Curved paths present;Intersecting paths present,Benches present;Chairs present;Custom seats present,Modern buildings present,No signage,Crowded (>50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present,Not applicable,No barriers,No decorative elements,Contemporary buildings present,Central gathering point present;Informal gathering points present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,Cafés present,Pedestrian paths present,Not applicable,Not applicable,,
KgalaiY07EKMHbz73d5VM,Image001,Street;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present;Little greenery,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,No seating,Modern buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Transportation activities present;Social activities present,Wide entrances present,Clear sight lines,Safety lighting;Walls present,No barriers,Monochrome elements present;Bright colours present,Contemporary buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Traffic noise present;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,
RUBwOsZbnj2ntaKvRGtMn,Park;Public plaza,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Clean;Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present,Not applicable,No barriers,Bright colours present;Sculptures present,Contemporary buildings present,Informal gathering points present,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
RUHxtMsQpXX5b4YY3xQQb,Park,Open,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present,Benches present,Modern buildings present,No signage,Moderately populated (20–50 people),Leisure activities present;Social activities present;Recreational activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Water features present,Contemporary buildings present,Informal gathering points,Varied age groups present,No design features,Sunny,Cool (10–20 °C),Moderate;Natural sounds present,Daytime;Seasonal variations,Water fountains present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
RUbvrc7EQXskgipbWCwSO,Park;Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present;Curved paths present,Custom seats present,Not applicable,No signage,Empty,Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present,Walls present,Physical barriers present (fences,walls),Bright colours present;Dark colours present;Monochrome elements present,Not applicable,Central gathering point present,Not applicable,Wheelchair-accessible features present,Sunny,Cool (10–20 °C),Quiet;Natural sounds present,Daytime;Seasonal variations,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,
Ru5Ep9n9oyZiZvWgAaNiB,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Artificial lighting;Shaded areas,Well maintained,Trees present;Little greenery;Bushes present,Paved paths present;Wide paths present;Linear paths present,Chairs present;Picnic tables present,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present;Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Walls present,Physical barriers present (walls),Bright colours present;Murals present;Street art present,Traditional buildings present;Contemporary buildings present;Vernacular buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
jXBUAsH9Um3lNY7yn8dCN,Park;Public plaza,Structured,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present,Not applicable,Crowded (>50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Obstructed views present,Safety lighting;Fences present;Walls present,Physical barriers present (fences,walls),Bright colours present,Contemporary buildings present,Informal gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Not applicable,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting
jXtnV3jMbb8Z7WB8pyMfO,Park;Public plaza;Garden,Structured,Large (>2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present;Curved paths present;Intersecting paths present,Custom seats present,Not applicable,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present;Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present;Hidden corners present,Safety lighting;Security personnel present;Fences present,Physical barriers present (fences,walls),Bright colours present;Dark colours present;Monochrome elements present,Not applicable,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Public art installations present,Not applicable,
jY6YoZ6espqMHT4Xs69nk,Street,Open,Small (<500 m²),Natural lighting;Well lit,Well maintained,Trees present,Paved paths present;Linear paths present,Benches present,Modern buildings present,No signage,Empty,Not applicable,No accessibility features,Clear sight lines,Walls present,Physical barriers present (fences,walls),Monochrome elements present;Dark colours present,Contemporary buildings present,Informal gathering points present,Not applicable,No design features,Cloudy,Warm (20–30 °C),Quiet,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,
