Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
1473915559612975,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Curved paths present,No seating,Not applicable,Directional signs present,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines;Hidden corners present,Not applicable,No barriers,No decorative elements,Not applicable,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Traffic noise present,Daytime,Not applicable,Not applicable,Public transport access present;Pedestrian paths present,Not applicable,Not applicable,Comfortable,
1475483859469336,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Clean,Trees present;Little greenery;No vegetation,Paved paths present;Wide paths present;Linear paths present,No seating,Residential buildings present,No signage,Sparsely populated (<20 people),Leisure activities present;Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting,No barriers,No decorative elements,Traditional buildings present,No gathering points,Varied age groups present,No design features,Sunny,Cool (10–20 °C),Quiet;Traffic noise present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,,
1475542796599249,Street,Open,Medium (500–2000 m²),Natural lighting;Artificial lighting;Poorly lit,Well maintained,Trees present;Little greenery;Grass present;No vegetation,Paved paths present;Wide paths present,No seating,Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Not applicable,Not applicable,Not applicable,Informal gathering points present,Varied age groups present,No design features,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Comfortable
1476562143195137,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Picnic tables present,Not applicable,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Not applicable,Not applicable,Not applicable,No gathering points,Not applicable,Not applicable,Cloudy,Not applicable,Quiet;Natural sounds present,Daytime,Trash bins present,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Inviting
1717217798665246,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present,No seating,Commercial buildings present;Mixed-use buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Commercial activities present;Transportation activities present,No accessibility features,Clear sight lines,Safety lighting;Safety signs present,No barriers,Bright colours present;Street art present,Contemporary buildings present;Traditional buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Trash bins present,Shops present;cafés present,Pedestrian paths present;Public transport access present,No cultural elements,Not applicable,Inviting,
322966342562668,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Little greenery,Paved paths present;Wide paths present,Benches present,Residential buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Leisure activities present;Recreational activities present,No accessibility features,Clear sight lines,No safety measures,No barriers,Bright colours present;No decorative elements,Contemporary buildings present,Informal gathering points present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present;Parking spaces present,No cultural elements,Not applicable,Inviting,
4244487142248597,Street,Not applicable,Small (<500 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Linear paths present;Narrow paths present,No seating,Residential buildings present,Directional signs present,Sparsely populated (<20 people),Leisure activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Not applicable,Not applicable,Not applicable,Varied age groups present,Not applicable,Cloudy,Cool (10–20 °C),Quiet;Traffic noise present,Daytime,Not applicable,Not applicable,Public transport access present,Not applicable,Not applicable,Accessible,
4249091758448189,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Little greenery;Trees present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Safety lighting,Physical barriers present (fences,walls),Bright colours present;Murals present,Contemporary buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Trash bins present,No commercial activities,Public transport access present;Bicycle lanes present;Pedestrian paths present;Parking spaces present,No cultural elements,Not applicable,Accessible
4254638591212999,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery;No vegetation,Paved paths present;Wide paths present,NBenches present;No seating,Modern buildings present;Residential buildings present;Commercial buildings present,Directional signs present,Sparsely populated (<20 people),Leisure activities present;Transportation activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,No decorative elements,Contemporary buildings present;Eclectic buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Trash bins present,Shops present;Street vendors present;No commercial activities,Pedestrian paths present;Parking spaces present,No cultural elements,Not applicable,Inviting,
4285876834777685,Street,,,,,,,,Natural lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,No seating,Modern buildings present;Commercial buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Leisure activities present;Commercial activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,No decorative elements,Contemporary buildings present,No gathering points,Ethnic diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Trash bins present,"Street vendors present;Shops present;CAFÉs present,Public transport access present;Pedestrian paths present,No cultural elements,Not applicable,Inviting"
4342910799075782,Street,Not applicable,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Little greenery;No vegetation,Paved paths present;Linear paths present;Wide paths present,No seating,Modern buildings present;Residential buildings present,Directional signs present;Sparsely populated (<20 people),Not applicable,No accessibility features,Clear sight lines,Not applicable,No barriers,No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Traffic noise present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present;Public transport access present,Not applicable,Not applicable,Inviting,,
4379283965437331,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present,Benches present;Picnic tables present,Modern buildings present;Commercial buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,No safety measures,No barriers,Bright colours present;Murals present;Street art present,Contemporary buildings present;Eclectic buildings present,Central gathering point present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present;Natural sounds present,Daytime,Restrooms present;Trash bins present,Street vendors present;Shops present;Cafés present,Public transport access present;Pedestrian paths present,Public art installations present,Not applicable,Accessible,
4383270765038842,Street,Not applicable,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present,Not applicable,Not applicable,Not applicable,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,Not applicable,Clear sight lines,Not applicable,Physical barriers present (fences,walls),Street art present,Not applicable,Informal gathering points present,Not applicable,Not applicable,Cloudy,Not applicable,Quiet;Natural sounds present,Daytime,Trash bins present,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Inviting
4437578276275422,Street,Not applicable,Small (<500 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Little greenery;No vegetation,Paved paths present;Narrow paths present;Linear paths present,No seating,Modern buildings present;Historic buildings present;Commercial buildings present,Informational signs present;Sparsely populated (<20 people),Leisure activities present,No accessibility features,Clear sight lines;Hidden corners present,Safety lighting,Physical barriers present (fences,walls),Bright colours present;Dark colours present,Contemporary buildings present;Historic buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,Shops present;No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Comfortable,
4489741814387124,Alley,Structured,Small (<500 m²),Natural lighting;Artificial lighting;Poorly lit,Dirty,Little greenery;Trees present,Paved paths present;Narrow paths present;Linear paths present;Dead-end paths present,No seating,Modern buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Not applicable,No accessibility features,Clear sight lines,Safety lighting;Fences present,Physical barriers present (fences,walls),Street art present,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Not applicable,Quiet,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Safe and secure
4491680690861085,Image001,Street;Alley,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Narrow paths present;Linear paths present;Intersecting paths present,No seating,Modern buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Leisure activities present,No accessibility features,Clear sight lines;Hidden corners present,No safety measures,Physical barriers present (fences,walls),No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet,Daytime;Weekday,No public amenities,No commercial activities,Pedestrian paths present,Not applicable,"Not applicable,Inviting"
4515880935107547,Street,,,,,,,,Natural lighting;Artificial lighting;Poorly lit,Dirty,Little greenery;Trees present,Paved paths present;Linear paths present;Wide paths present,No seating,Residential buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Fences present,Physical barriers present (fences,walls),No decorative elements,Contemporary buildings present;Traditional buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet;Moderate;Traffic noise present,Daytime,"Trash bins present,No commercial activities,Pedestrian paths present;Public transport access present,Not applicable,Not applicable,Inviting"
4555861361108981,Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;No seating,Modern buildings present;Commercial buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Leisure activities present;Commercial activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Safety signs present,No barriers,Bright colours present;Street art present,Contemporary buildings present,Informal gathering points present,Ethnic diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present;Play areas present,Street vendors present;Shops present;CAFÉS present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
JXEP8R9pL2mgchz2CHDK8,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Curved paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Hidden corners present,Safety lighting,No barriers,Bright colours present;Murals present;Scultpures present,Contemporary buildings present,Informal gathering points present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
JYCuUu4gAFPPBFRLKrkw3,Park,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,No seating,Modern buildings present;Residential buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,No safety measures,No barriers,Bright colours present;No decorative elements,Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Public transport access present;Bicycle lanes present;Pedestrian paths present,No cultural elements,Recycling bins present,Inviting,
JYPqX02jMHaFj6MgbZ7BO,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Flower beds present,Paved paths present;Wide paths present;Linear paths present,Benches present;Picnic tables present,Modern buildings present;Commercial buildings present,Directional signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present;Hidden corners present,No safety measures,No barriers,Bright colours present;Street art present,Contemporary buildings present;Eclectic buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present;Play areas present,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Comfortable,
JYw01ZMbyY15SqZrnwOeo,Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Trees present;Grass present;Bushes present,Unpaved paths present;Wide paths present;Intersecting paths present,Benches present;Custom seats present,Modern buildings present,Directional signs present;Informational signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Obstructed views present,Not applicable,No barriers,Bright colours present;Water features present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate,Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting
JZWbCOxJDDCSAUS868OgD,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present;Picnic tables present,Modern buildings present;Residential buildings present,Informational signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Obstructed views present,Not applicable,No barriers,Bright colours present;Murals present,Contemporary buildings present;Traditional buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present;Play areas present,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Comfortable,
Jxjad0Z5NnifOrqkHQJl6,Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Intersecting paths present,Benches present,Modern buildings present;Mixed-use buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Transportation activities present,No accessibility features,Clear sight lines;Panoramic views present,Safety lighting;Safety signs present,No barriers,Bright colours present;Murals present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Comfortable,
JzZ943Mpv0rqpgdZFYenJ,Public plaza,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Intersecting paths present,Benches present,Commercial buildings present;Mixed-use buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Leisure activities present;Social activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present;Street art present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Comfortable,
JzuSQEK0v3rW6PyYeZxSK,Park,Open,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Curved paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Panoramic views present,Safety lighting,No barriers,Bright colours present;No decorative elements,Contemporary buildings present,Informal gathering points present,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present;Play areas present,No commercial activities,Public transport access present;Bicycle lanes present;Pedestrian paths present,Not applicable,Not applicable,Inviting,
KEGxy9EYupJ7W4bku5bgY,Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery;Grass present;No vegetation,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present;No seating,Modern buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Safety signs present,No barriers,Bright colours present;Murals present;Street art present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present;Play areas present,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
KENpZFYYMiSLi3D9PBtoY,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present; bushes present,Paved paths present;Wide paths present;Curved paths present,Benches present;Chairs present;Picnic tables present,Modern buildings present,Informational signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,Not applicable,No barriers,Bright colours present;Murals present;Street art present,Contemporary buildings present,Central gathering point present,Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Not applicable,Not applicable,Comfortable,
KgalaiY07EKMHbz73d5VM,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,No seating,Modern buildings present;Commercial buildings present,Directional signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Murals present;Street art present,Contemporary buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present;Natural sounds present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
RUBwOsZbnj2ntaKvRGtMn,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery;Grass present,Paved paths present;Wide paths present;Curved paths present,No seating,Modern buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Panoramic views present,No safety measures,No barriers,Bright colours present;Sculptures present;No decorative elements,Contemporary buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,No public amenities,No commercial activities,Not applicable,Public art installations present,Not applicable,Inviting,
RUHxtMsQpXX5b4YY3xQQb,Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Benches present,Modern buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting,No barriers,Bright colours present;Murals present;Street art present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,No commercial activities,Pedestrian paths present,Culturally significant features present,Recycling bins present,Inviting,,
RUbvrc7EQXskgipbWCwSO,Park,Enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery;No vegetation,Paved paths present;Wide paths present;Curved paths present,Benches present;Custom seats present,Not applicable,No signage,Sparsely populated (<20 people),Leisure activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present;Monochrome elements present,Not applicable,Informal gathering points present,Not applicable,Not applicable,Cloudy,Not applicable,Quiet;Natural sounds present,Daytime,Trash bins present,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Inviting,
Ru5Ep9n9oyZiZvWgAaNiB,Alley,Enclosed,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit,Well maintained,Trees present;Little greenery;No vegetation,Paved paths present;Narrow paths present;Intersecting paths present,Benches present,Commercial buildings present,Informational signs present;Decorative signs present,Direction signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present,Social activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Safety signs present,Physical barriers present (fences,walls),Bright colours present;Murals present;Street art present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate;Natural sounds present,Daytime,Trash bins present,Street vendors present;Shops present;Cafés present,Public transport access present;Bicycle lanes present;Pedestrian paths present,"Public art installations present,Not applicable,Inviting"
jXBUAsH9Um3lNY7yn8dCN,Park;Open;Medium (500–2000 m²);Natural lighting;Well maintained;Trees present;Grass present;Paved paths present;Curved paths present;Benches present;Modern buildings present;No signage;Moderately populated (20–50 people);Recreational activities present;Leisure activities present;No accessibility features;Clear sight lines;Not applicable;No barriers;Bright colours present;Contemporary buildings present;Informal gathering points present;Varied age groups present;Wheelchair-accessible features present;Sunny;Warm (20–30 °C);Quiet;Natural sounds present;Daytime;Trash bins present;No commercial activities;Pedestrian paths present;Public art installations present;Not applicable;Inviting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jXtnV3jMbb8Z7WB8pyMfO,Park,Structured,Medium (500–2000 m²),Natural lighting;Well lit;Artificial lighting,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present,Not applicable,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present;Murals present;Street art present,Not applicable,Informal gathering points present,Varied age groups present,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present;Play areas present,No commercial activities,Not applicable,Public art installations present,Not applicable,Inviting,
jY6YoZ6espqMHT4Xs69nk,Street,Not applicable,Small (<500 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present,Benches present,Modern buildings present,Not applicable,Sparsely populated (<20 people),Not applicable,Not applicable,Not applicable,Not applicable,Physical barriers present (fences,walls),Not applicable,Contemporary buildings present,No gathering points,Not applicable,Not applicable,Sunny,Warm (20–30 °C),Quiet,Daytime,Not applicable,Not applicable,Not applicable,Not applicable,Not applicable,Inviting
jYpetXvABqXGNgNnkz9to,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Panoramic views present,No safety measures,No barriers,Bright colours present;Monochrome elements present,Contemporary buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Bicycle lanes present;Pedestrian paths present,No cultural elements,Not applicable,Inviting,
jZTkAflZmwGdlkbkks66u,Street,Open,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Narrow paths present,Benches present,Commercial buildings present,Informational signs present;Sponsored signs present,Moderately populated (20–50 people),Leisure activities present;Commercial activities present,No accessibility features,Clear sight lines;Obstructed views present,No safety measures,No barriers,Bright colours present;Murals present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,No design features,Cloudy,Cool (10–20 °C),Moderate;Traffic noise present,Daytime,Restrooms present;Trash bins present,Cafés present,Public transport access present;Pedestrian paths present,No cultural elements,No sustainability features,Comfortable,
jZkIdPbC1u1HitqxlrBVC,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present;Intersecting paths present,Benches present;Picnic tables present,Modern buildings present;Historic buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Not applicable,Clear sight lines;Obstructed views present,Safety lighting;Safety signs present,No barriers,Bright colours present;Murals present,Modern buildings present;Historic buildings present,Central gathering point present,Varied age groups present;Ethnic diversity present;Gender diversity present,Not applicable,Sunny,Warm (20–30 °C),Quiet;Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present;Play areas present,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
jxGOLydpSwxSb6qfmZMoK,Park,Open,Medium (500–2000 m²),Artificial lighting;Well lit;Not applicable,Well maintained,Trees present;Bushes present,No paths,Benches present;Custom seats present,Not applicable,No signage,Empty,Leisure activities present;Recreational activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Monochrome elements present,Not applicable,Central gathering point present,Not applicable,No design features,Not applicable,Not applicable,Quiet;Natural sounds present,Night,No public amenities,No commercial activities,Not applicable,Culturally significant features present,Not applicable,Inviting,
jxPfuFvuSm8CtzHJ1quCV,Park,Not applicable,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Little greenery;No vegetation,Paved paths present;Wide paths present,Benches present,Historic buildings present,Not applicable,Sparsely populated (<20 people),Leisure activities present,Not applicable,Clear sight lines,Not applicable,Not applicable,Snowy,Not applicable,Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,Not applicable,Not applicable,Not applicable,Historic monuments present,Not applicable,Inviting,,,,,
jxhNZUCTdifNdf5qvbmNv,Street;Semi-enclosed,Medium (500–2000 m²);Natural lighting;Artificial lighting;Well lit;Well maintained;Trees present;Grass present;Paved paths present;Wide paths present;Benches present;Modern buildings present;Commercial buildings present;Decorative signs present;Directional signs present;Moderately populated (20–50 people);Leisure activities present;Commercial activities present;Transportation activities present;Ramps present;Wide entrances present;Clear sight lines;Surveillance cameras present;Safety lighting;No barriers;Bright colours present;Contemporary buildings present;Informal gathering points present;Varied age groups present;Gender diversity present;Wheelchair-accessible features present;Sunny;Warm (20–30 °C);Moderate;Quiet;Daytime;Weekday;Restrooms present;Water fountains present;Trash bins present;Shops present;Cafés present;Public transport access present;Bicycle lanes present;Pedestrian paths present;Public art installations present;Recycling bins present;Green building features present;Inviting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
