Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
1473915559612975,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Shaded areas,Clean,Trees present;Grass present;Bushes present,Paved paths present;Linear paths present,No seating,No signage,Empty,Transportation activities present,No accessibility features,Obstructed views present,Fences present,No barriers,Murals present;Water features present,Not applicable,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present;Parking spaces present,No signage,Not applicable,Comfortable,,
1475483859469336,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Obstructed views present,Fences present,Physical barriers present,No decorative elements,Not applicable,No gathering points,Not applicable,No design features,Sunny,Cool (10–20 °C),Moderate,Not applicable,Restrooms present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Not applicable,Not applicable,Inviting,
1475542796599249,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Shaded areas,Clean,Trees present;Grass present,Paved paths present;Curved paths present,No seating,Modern buildings present;Historic buildings present,No signage,Empty,Recreational activities present,No accessibility features,Obstructed views present,Not applicable,No barriers,Murals present;Street art present,Traditional buildings present;Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present,No commercial activities,Public transport access present;Pedestrian paths present,Monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
1476562143195137,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Shaded areas,Clean,Trees present;Grass present,Paved paths present;Unpaved paths present,No seating,Not applicable,No signage,Empty,Not applicable,No accessibility features,Not applicable,Fences present,Physical barriers present (fences,walls),No decorative elements,Not applicable,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Not applicable,Not applicable,Not applicable,Not applicable
1717217798665246,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,No seating,Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present,Physical barriers present (fences,walls),No decorative elements,Vernacular buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present;Parking spaces present,Public art installations present,Recycling bins present,Inviting
322966342562668,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Bright colours present;Murals present,Contemporary buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
4244487142248597,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Shaded areas,Clean,Trees present;Grass present,Paved paths present;Narrow paths present,No seating,Residential buildings present,No signage,Empty,Recreational activities present,No accessibility features,Obstructed views present,Fences present,Physical barriers present (fences,walls),No decorative elements,Traditional buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,No public transport access present;Pedestrian paths present,No cultural elements present,No sustainability features,Comfortable
4249091758448189,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Clean,Trees present;Little greenery,Paved paths present;Linear paths present,No seating,Residential buildings present,No signage,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Obstructed views present,Fences present,Physical barriers present (fences,walls),No decorative elements,Vernacular buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,Shops present,Pedestrian paths present,Not applicable,Not applicable,Comfortable
4254638591212999,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Chairs present,Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting,No barriers,Murals present;Sculptures present,Contemporary buildings present,No gathering points,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
4285876834777685,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Modern buildings present;Historic buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present,Physical barriers present (fences,walls),Sculptures present;Water features present,Traditional buildings present;Contemporary buildings present,No gathering points,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Public transport access present;Pedestrian paths present,Historic monuments present;Monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting
4342910799075782,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Artificial lighting,Poorly lit,Neglected,No vegetation,Paved paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,No signage,Empty,Not applicable,No accessibility features,Obstructed views present,Fences present,Physical barriers present,No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,No cultural elements,Recycling bins present,Not applicable
4379283965437331,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Chairs present,Modern buildings present;Residential buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present,No barriers,Bright colours present;Murals present;Sculptures present,Traditional buildings present;Contemporary buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Water conservation measures present,Inviting,
4383270765038842,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Shaded areas,Clean,Trees present;Grass present;Bushes present,Paved paths present;Curved paths present,No seating,Modern buildings present,No signage,Empty,Not applicable,No accessibility features,Obstructed views present,Not applicable,No barriers,Murals present;Street art present,Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet,Night,No public amenities,No commercial activities,No transport connectivity,No cultural elements,Not applicable,Not applicable,
4437578276275422,Not applicable,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Murals present;Sculptures present,Brutalist buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate,Night,Restrooms present;Water fountains present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Historic monuments present;Monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
4489741814387124,Alley,Enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Neglected,Trees present;Grass present;Bushes present,Paved paths present;Linear paths present,No seating,Not applicable,No signage,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines;Obstructed views present,Safety lighting;Fences present,Physical barriers present (fences,walls),Street art present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Not applicable,Moderate;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,No cultural elements present,Not applicable,Comfortable
4491680690861085,Street,Waterfront,Semi-enclosed,Large (>2000 m²),Natural lighting;Artificial lighting,Well maintained,Trees present;Grass present,Paved paths present,Custom seats present,Modern buildings present;Historic buildings present,Informational signs present;Directional signs present,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines;Obstructed views present,Not applicable,Physical barriers present (fences,walls),Monochrome elements present;Street art present,Traditional buildings present;Contemporary buildings present,No gathering points,Not applicable,Not applicable,Cloudy,Cool (10–20 °C),Moderate;Natural sounds present,Daytime,Not applicable,Restrooms present;Water fountains present;Trash bins present,Street vendors present;No commercial activities,Public transport access present;Pedestrian paths present;Not applicable,"Monuments present;Public art installations present;Not applicable,Not applicable,Inviting"
4515880935107547,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Shaded areas,Neglected,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,No seating,Residential buildings present,No signage,Sparsely populated (<20 people),Not applicable,No accessibility features,Clear sight lines,Not applicable,No barriers,Bright colours present;Dark colours present;Murals present,Traditional buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet;Natural sounds present,Daytime,Trash bins present,Shops present,Pedestrian paths present,Not applicable,Not applicable,,
4555861361108981,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Chairs present,Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting,No barriers,Bright colours present;Murals present,Contemporary buildings present,No gathering points,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Street vendors present;Shops present;Cafés present,Pedestrian paths present,Public art installations present,Recycling bins present;Green building features present,Inviting,
JXEP8R9pL2mgchz2CHDK8,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,Benches present,Modern buildings present;Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Murals present;Street art present,Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,No commercial activities,Pedestrian paths present,Public art installations present,Recycling bins present,Inviting,
JYCuUu4gAFPPBFRLKrkw3,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present,Benches present;Chairs present,Modern buildings present;Historic buildings present;Residential buildings present;Commercial buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines;Panoramic views present,Surveillance cameras present;Safety lighting,No barriers,Bright colours present;Water features present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Ethnic diversity present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Street vendors present;Shops present;Cafés present,Public transport access present;Bicycle lanes present;Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
JYPqX02jMHaFj6MgbZ7BO,Street,Square,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Custom seats present,Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting;Fences present,Physical barriers present (fences,walls),Bright colours present;Murals present;Sculptures present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,"Recycling bins present;Green building features present,Inviting"
JYw01ZMbyY15SqZrnwOeo,Park,Square,Courtyard,Public plaza,Structured,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present;Water features present,Paved paths present;Wide paths present;Curved paths present,Benches present;Chairs present;Custom seats present,Modern buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Ramps present;Handrails present;Wide entrances present,Clear sight lines;Panoramic views present,Safety lighting;Fences present,Physical barriers present (fences,walls),Bright colours present;Water features present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present;Multilingual signs present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present;Play areas present,Street vendors present;Shops present;Cafés present,"Public transport access present;Pedestrian paths present,Monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting;Accessible;Comfortable;Inclusive;Safe and secure;Diverse"
JZWbCOxJDDCSAUS868OgD,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Flower beds present,Paved paths present;Wide paths present,Benches present;Picnic tables present,Modern buildings present;Residential buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,Bright colours present;Murals present;Street art present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
Jxjad0Z5NnifOrqkHQJl6,Square,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Intersecting paths present,Benches present,Modern buildings present;Historic buildings present,Informational signs present,Sparsely populated (<20 people),Leisure activities present;Transportation activities present,No accessibility features,Not applicable,Safety lighting;Fences present,No barriers,Trees present;Water features present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Not applicable,No design features,Sunny,Warm (20–30 °C),Not applicable,Daytime;Weekday,Restrooms present;Information kiosks present;Trash bins present,Street vendors present;Shops present;Cafés present,Public transport access present;Bicycle lanes present;Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present;,Not applicable,
JzZ943Mpv0rqpgdZFYenJ,Street,Square,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Chairs present,Modern buildings present;Commercial buildings present,Informational signs present,Moderately populated (20–50 people),Leisure activities present;Social activities present,Ramps present;Handrails present,Clear sight lines,Surveillance cameras present,No barriers,Bright colours present;Murals present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present,Inviting,
JzuSQEK0v3rW6PyYeZxSK,Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Curved paths present;Intersecting paths present,Benches present,Mixed-use buildings present,Informational signs present,Empty,Not applicable,Not applicable,Clear sight lines,Not applicable,No barriers,Not applicable,Not applicable,No gathering points,Not applicable,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Not applicable,Not applicable,Not applicable,Not applicable,
KEGxy9EYupJ7W4bku5bgY,Park,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,Benches present;Chairs present,Modern buildings present;Residential buildings present,Informational signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting;Fences present,No barriers,Bright colours present;Street art present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting
KENpZFYYMiSLi3D9PBtoY,Park,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,Benches present;Chairs present,Modern buildings present;Residential buildings present;Commercial buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting;Fences present,No barriers,Bright colours present;Murals present;Street art present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Public transport access present;Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting
KgalaiY07EKMHbz73d5VM,Street,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Chairs present,Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Safety lighting;Fences present,No barriers,No decorative elements,Traditional buildings present;Contemporary buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
RUBwOsZbnj2ntaKvRGtMn,Park,Organic,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Curved paths present,No seating,Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Murals present;Sculptures present,Not applicable,No gathering points,Varying age groups present;Ethnic diversity present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present;Play areas present;Fitness equipment present,Not applicable,Pedestrian paths present,Public art installations present,Not applicable,Comfortable,
RUHxtMsQpXX5b4YY3xQQb,Park,Square,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Chairs present,Modern buildings present;Historic buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting,No barriers,Bright colours present;Water features present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Cool (10–20 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,,
RUbvrc7EQXskgipbWCwSO,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present,Paved paths present;Wide paths present,No seating,Not applicable,No signage,Empty,Not applicable,No accessibility features,Not applicable,Not applicable,No barriers,Murals present,No gathering points,Not applicable,No design features,Not applicable,Not applicable,Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Not applicable,No cultural elements,Not applicable,Not applicable,,
Ru5Ep9n9oyZiZvWgAaNiB,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Clean,Trees present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Benches present;Movable seats present,Commercial buildings present;Mixed-use buildings present,Informational signs present;Directional signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,Ramps present;Wide entrances present,Clear sight lines;Panoramic views present,Surveillance cameras present;Safety signs present;Fences present,No barriers,Bright colours present;Murals present;Street art present,Traditional buildings present;Contemporary buildings present;Eclectic buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Multilingual signs present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Street vendors present;Cafés present,Pedestrian paths present;Parking spaces present,Historic monuments present;Public art installations present;Monuments present,Recycling bins present;Water conservation measures present,Safe and secure,
jXBUAsH9Um3lNY7yn8dCN,Park,Square,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Curved paths present;Intersecting paths present,Benches present,Modern buildings present;Commercial buildings present,Informational signs present;Directional signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Cultural activities present;Social activities present,Ramps present;Handrails present,Clear sight lines;Panoramic views present,Surveillance cameras present;Safety lighting,No barriers,Bright colours present;Street art present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Adapted play equipment present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Street vendors present;Shops present;Cafés present,Public transport access present;Bicycle lanes present;Pedestrian paths present,Public art installations present,Recycling bins present;Green building features present,Inviting;Comfortable;Safe and secure
jXtnV3jMbb8Z7WB8pyMfO,Park,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present;Bushes present,Paved paths present;Curved paths present,No seating,Modern buildings present;Historic buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Murals present;Street art present,Traditional buildings present;Contemporary buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting
jY6YoZ6espqMHT4Xs69nk,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Modern buildings present,No signage,Empty,Recreational activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,Murals present,Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Trash bins present,No commercial activities,Public transport access present;Pedestrian paths present,Public art installations present,Recycling bins present,Inviting,
jYpetXvABqXGNgNnkz9to,Park,Semi-enclosed,Large (>2000 m²),Natural lighting,Well maintained,Trees present,No vegetation,Paved paths present,Linear paths present,No seating,Modern buildings present,Historic buildings present,Residential buildings present,Commercial buildings present,Mixed-use buildings present,No signage,Empty,Recreational activities present,Leisure activities present,No accessibility features,Obstructed views present,Not applicable,No barriers,Murals present,Traditional buildings present,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),"Quiet,Natural sounds present,Daytime,Restrooms present,Water fountains present,No commercial activities,Public transport access present,Bicycle lanes present,Pedestrian paths present,Monuments present,Recycling bins present,Comfortable"
jZTkAflZmwGdlkbkks66u,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Artificial lighting;Well lit,Clean,Trees present;Bushes present,Paved paths present;Wide paths present,Benches present;Chairs present,Commercial buildings present,Informational signs present,Moderately populated (20–50 people),Leisure activities present;Social activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting,No barriers,Bright colours present;Dark colours present;Street art present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Water conservation measures present,Inviting,
jZkIdPbC1u1HitqxlrBVC,Park,Square,Open,Large (>2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Custom seats present,Modern buildings present;Historic buildings present,Informational signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting,No barriers,Bright colours present;Murals present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Water fountains present;Trash bins present,Shops present;Cafés present,Public transport access present;Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present,Inviting
jxGOLydpSwxSb6qfmZMoK,Park,Semi-enclosed,Small (<500 m²),Artificial lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present;Chairs present,Modern buildings present,No signage,Empty,Leisure activities present,No accessibility features,Obstructed views present,Not applicable,No barriers,Murals present;Sculptures present,Contemporary buildings present,No gathering points,Not applicable,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Restrooms present;Water fountains present,No commercial activities,Public transport access present;Pedestrian paths present,Public art installations present,Recycling bins present,Inviting,
jxPfuFvuSm8CtzHJ1quCV,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Shaded areas,Clean,Trees present;Little greenery,Paved paths present;Wide paths present,No seating,Historic buildings present;Residential buildings present,No signage,Empty,Recreational activities present,No accessibility features,Obstructed views present,Safety lighting,No barriers,Murals present;Sculptures present,Traditional buildings present,No gathering points,Not applicable,No design features,Snowy,Cold (<10 °C),Quiet;Natural sounds present,Daytime,No public amenities,No commercial activities,No transport connectivity,Monuments present;Public art installations present,Not applicable,Not applicable,
jxhNZUCTdifNdf5qvbmNv,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Modern buildings present;Historic buildings present,Informational signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting;Fences present,No barriers,Bright colours present;Murals present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present;Green building features present,Inviting,
jxmgeXrzMIcOAZ2w15dLL,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Clean,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Residential buildings present;Commercial buildings present,Informational signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present,Ramps present;Handrails present,Clear sight lines,Safety lighting;Fences present,No barriers,Bright colours present;Murals present;Street art present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Restrooms present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Public art installations present,Recycling bins present,Inviting,
