Image_ID,Space Typology,Spatial Configuration,Size (visual estimate),Lighting,Maintenance,Vegetation,Paths,Seating,Built Environment,Signage,Human Presence,Types of Activities,Accessibility Features,Visibility,Safety Measures,Barriers,Aesthetic Elements,Architectural Style,Gathering Points,Demographic Diversity,Design,Weather Conditions,Temperature Range,Noise Levels,Temporal Aspects,Public Amenities,Economic Activities,Transport Connectivity,Cultural Elements,Sustainability,Overall Impression,Comments
322966342562668,Public plaza;Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present,Benches present,Residential buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Transportation activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present,Contemporary buildings present,Central gathering point present,Not applicable,Not applicable,Cloudy,Warm (20–30 °C),Not applicable,Daytime,Not applicable,No commercial activities,Bicycle lanes present;Pedestrian paths present,Not applicable,Not applicable,Accessible,
4244487142248597,Street,Open,Not applicable,Natural lighting,Well maintained,Trees present;Bushes present;Grass present,Paved paths present;Linear paths present,No seating,Residential buildings present,Informational signs present,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Not applicable,No barriers,No decorative elements,Traditional buildings present,No gathering points,Gender diversity present,No design features,Cloudy,Cool (10-20 °C),Not applicable,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Accessible,
4249091758448189,Street,Open,Not applicable,Natural lighting;Artificial lighting;Well lit,Neglected,Trees present;Little greenery,Paved paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present;Directional signs present,Empty,Transportation activities present,No accessibility features,Clear sight lines,Safety lighting;Safety signs present,Physical barriers present,No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Not applicable,Not applicable,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Accessible,
4254638591212999,Street,Semi-enclosed,Not applicable,Natural lighting,Well maintained,Trees present;Bushes present;Little greenery,Paved paths present;Linear paths present,No seating,Modern buildings present;Historic buildings present;Mixed-use buildings present,Informational signs present,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Surveillance cameras present;Safety lighting,No barriers,Not applicable,Traditional buildings present;Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Not applicable,Traffic noise present;Moderate,Daytime,No public amenities,Shops present,Parking spaces present;Pedestrian paths present,Historic buildings present,Not applicable,Accessible,
4285876834777685,Street,Open,Not applicable,Natural lighting;Well lit,Well maintained,Little greenery;Trees present,Paved paths present;Wide paths present,Chairs present,Historic buildings present;Commercial buildings present,Not applicable,Sparsely populated (<20 people),Transportation activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Not applicable,Traditional buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Not applicable,Daytime,Not applicable,Cafés present,Pedestrian paths present;Parking spaces present,Culturally significant features present,Not applicable,Accessible,
4342910799075782,Street,Open,Not applicable,Natural lighting,Well maintained,Little greenery,Paved paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present,Informational signs present,Empty,Not applicable,No accessibility features,Clear sight lines,Safety lighting;Walls present,Physical barriers present (fences walls),Monochrome elements present,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10–20 °C),Quiet,Daytime,Not applicable,No commercial activities,Pedestrian paths present;Parking spaces present,Not applicable,Not applicable,Accessible,
4379283965437331,Street;Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting,Clean;Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present,Not applicable,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present,Moderately populated (20–50 people),Commercial activities present;Social activities present;Transportation activities present,Not applicable,Clear sight lines,Not applicable,No barriers,Bright colours present;Street art present,Traditional buildings present;Contemporary buildings present,No gathering points,Varied age groups present;Gender diversity present,Not applicable,Sunny,Warm (20–30 °C),Not applicable,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
4383270765038842,Park,Organic,Medium (500–2000 m²),Natural lighting,Neglected,Trees present;Grass present;Bushes present,Paved paths present;Curved paths present,No seating,Not applicable,No signage,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Fences present,Physical barriers present (fences,walls),Street art present,Not applicable,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Not applicable,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Accessible
4437578276275422,Street,Semi-enclosed,Small (<500 m²),Natural lighting;Shaded areas,Well maintained,Trees present;Little greenery,Paved paths present;Linear paths present,No seating,Historic buildings present;Commercial buildings present,Informational signs present,Sparsely populated (<20 people),Transportation activities present;Commercial activities present,No accessibility features,Clear sight lines,Safety lighting,No barriers,No decorative elements,Traditional buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Not applicable,Daytime,No public amenities,Shops present,Pedestrian paths present,Culturally significant features present,Not applicable,Comfortable,
4489741814387124,Alley;Street,Semi-enclosed,Small (<500 m²),Natural lighting,Neglected,Trees present;Bushes present,Paved paths present;Narrow paths present;Linear paths present,No seating,Residential buildings present,Informational signs present,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Fences present;Walls present,Physical barriers present (fences,walls),Street art present,Not applicable,No gathering points,Not applicable,Not applicable,Cloudy,Not applicable,Quiet,Daytime,No public amenities,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Not applicable
4491680690861085,Street,Open,Not applicable,Natural lighting;Artificial lighting,Neglected,Trees present;Grass present;Little greenery,Unpaved paths present;Linear paths present,No seating,Modern buildings present;Commercial buildings present,No signage,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Fences present,Physical barriers present (fences,walls),No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Warm (20–30 °C),Traffic noise present,Daytime,No public amenities,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Not applicable
4515880935107547,Street,Open,Not applicable,Natural lighting;Well lit,Neglected,Trees present;Grass present,Paved paths present;Linear paths present,No seating,Residential buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Transportation activities present,No accessibility features,Clear sight lines,Safety lighting,Physical barriers present (fences,walls),No decorative elements,Traditional buildings present,No gathering points,Not applicable,No design features,Cloudy,Cool (10-20 °C),Not applicable,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Accessible
4555861361108981,Public plaza;Waterfront,Open,Large (>2000 m²),Natural lighting,Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present,No seating,Modern buildings present;Commercial buildings present,Informational signs present,Sparsely populated (<20 people),Transportation activities present;Commercial activities present,Wide entrances present,Clear sight lines,Not applicable,No barriers,Bright colours present,Contemporary buildings present,No gathering points,Not applicable,Not applicable,Sunny,Warm (20–30 °C),Not applicable,Daytime,Not applicable,Not applicable,Not applicable,Pedestrian paths present,Public art installations present,Not applicable,Accessible
JXEP8R9pL2mgchz2CHDK8,Park,Organic,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Unpaved paths present;Curved paths present,Custom seats present,Modern buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Leisure activities present;Social activities present,Ramps present;Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present;Contemporary elements present,Contemporary buildings present,Edge gathering points present,Varied age groups present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Seating areas present,Cafés present,Pedestrian paths present,Public art installations present,Green building features present,Inviting,
JYCuUu4gAFPPBFRLKrkw3,Park;Waterfront,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,No seating,Modern buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Not applicable,Clear sight lines;Panoramic views present,No accessibility features,No barriers,Bright colours present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
JYPqX02jMHaFj6MgbZ7BO,Street;Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present;Linear paths present,Custom seats present,Historic buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Leisure activities present;Commercial activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present;Green colours present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present;Ethnic diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate,Daytime;Weekday,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
JYw01ZMbyY15SqZrnwOeo,Public plaza;Waterfront,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,No seating,Modern buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Panoramic views present,No accessibility features,No barriers,Bright colours present;Water features present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Water fountains present;Trash bins present,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Water conservation measures present,Inviting,
JZWbCOxJDDCSAUS868OgD,Park;Courtyard,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present,Picnic tables present,Modern buildings present;Residential buildings present,Not applicable,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate;Natural sounds present,Daytime;Weekday,Picnic tables present;Trash bins present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
Jxjad0Z5NnifOrqkHQJl6,Public plaza;Courtyard,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Bushes present;Little greenery,Not applicable,Benches present,Modern buildings present;Commercial buildings present,Not applicable,Moderately populated (20–50 people),Transportation activities present;Recreational activities present;Leisure activities present,Wide entrances present,Clear sight lines;Panoramic views present,Not applicable,No barriers,Bright colours present,Contemporary buildings present,Edge gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Moderate,Daytime,Benches present,No commercial activities,Bicycle lanes present;Pedestrian paths present,Not applicable,Green building features present,Inviting,
JzZ943Mpv0rqpgdZFYenJ,Public plaza;Square,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present,Paved paths present;Wide paths present,Benches present;Custom seats present,Modern buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Leisure activities present;Social activities present;Commercial activities present,Wide entrances present,Clear sight lines,No barriers,Bright colours present;Red umbrellas present,Contemporary buildings present;Modern buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime;Weekday,Trash bins present,Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,,
JzuSQEK0v3rW6PyYeZxSK,Courtyard;Park,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present;Picnic tables present,Modern buildings present;Residential buildings present;Mixed-use buildings present,No signage,Empty,Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines,Artificial lighting,No barriers,Bright colours present,Contemporary buildings present,Edge gathering points present,Not applicable,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Benches present,No commercial activities,Pedestrian paths present,Not applicable,Green building features present,Inviting,
KEGxy9EYupJ7W4bku5bgY,Public plaza;Courtyard,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present;Grass present,Paved paths present;Wide paths present;Curved paths present,No seating,Contemporary buildings present;Mixed-use buildings present;Residential buildings present;Commercial buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime;Weekday,No public amenities,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
KENpZFYYMiSLi3D9PBtoY,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,Benches present;Chairs present;Movable seats present,Modern buildings present;Commercial buildings present,Not applicable,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Panoramic views present,Not applicable,No barriers,Bright colours present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Not applicable,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Tables present,Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
KgalaiY07EKMHbz73d5VM,Street;Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery;Bushes present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Commercial buildings present;Mixed-use buildings present,Not applicable,Moderately populated (20–50 people),Leisure activities present;Commercial activities present;Transportation activities present;Social activities present,Ramps present;Wide entrances present,Clear sight lines;Panoramic views present,Not applicable,No barriers,Bright colours present,Contemporary buildings present;Traditional buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime;Weekday,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
RUBwOsZbnj2ntaKvRGtMn,Park,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Unpaved paths present;Linear paths present;Curved paths present,No seating,Modern buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines;Panoramic views present,No safety features,No barriers,Bright colours present;Monochrome elements present;Sculptures present;Water features present,Contemporary buildings present,No gathering points,Varied age groups present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,No public amenities,No commercial activities,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
RUHxtMsQpXX5b4YY3xQQb,Park,Semi-enclosed,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present,Benches present,Modern buildings present;Commercial buildings present,Not applicable,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Not applicable,Clear sight lines,Artificial lighting;Safety lighting,No barriers,Bright colours present;Water features present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Cloudy,Cool (10–20 °C),Moderate;Natural sounds present,Daytime;Seasonal variations,Trash bins present,Not applicable,Pedestrian paths present,Not applicable,Not applicable,Inviting,
RUbvrc7EQXskgipbWCwSO,Park;Courtyard,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Bushes present,Paved paths present;Curved paths present,Custom seats present,Not applicable,No signage,Empty,Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Walls present,Natural barriers present (rivers,hills),Bright colours present;Natural elements present,Not applicable,Edge gathering points present,Not applicable,No design features,Sunny,Cool (10–20 °C),Quiet;Natural sounds present,Daytime;Seasonal variations,Trash bins present,No commercial activities,Not applicable,Not applicable,Not applicable,Inviting
Ru5Ep9n9oyZiZvWgAaNiB,Street;Alley,Semi-enclosed,Small (<500 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present;Linear paths present,No seating,Historic buildings present;Commercial buildings present;Mixed-use buildings present,Informational signs present;Decorative signs present,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present;Murals present;Street art present,Traditional buildings present;Contemporary buildings present,Edge gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime;Weekday,Trash bins present,Street vendors present;Shops present;Cafés present,Pedestrian paths present,Public art installations present,Not applicable,Inviting,
jXBUAsH9Um3lNY7yn8dCN,Public plaza;Waterfront,Open,Large (>2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present,Paved paths present;Wide paths present;Curved paths present,Not applicable,Modern buildings present;Commercial buildings present;Mixed-use buildings present,Not applicable,Moderately populated (20-50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Play areas present,Not applicable,Pedestrian paths present;Bicycle lanes present,Not applicable,Green building features present,Inviting,,
jXtnV3jMbb8Z7WB8pyMfO,Park;Public plaza,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Grass present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Curved paths present;Intersecting paths present,No seating,Not applicable,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines;Panoramic views present,No accessibility features,No barriers,Bright colours present,Not applicable,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,,
jY6YoZ6espqMHT4Xs69nk,Street,Semi-enclosed,Small (<500 m²),Natural lighting,Well maintained,Trees present;Little greenery,Not applicable,Benches present,Modern buildings present;Residential buildings present,No signage,Empty,Not applicable,No accessibility features,Clear sight lines,No barriers,Bright colours present;Monochrome elements present;No decorative elements,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Not applicable,Quiet,Daytime,Not applicable,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Accessible,,
jYpetXvABqXGNgNnkz9to,Park;Waterfront,Open,Medium (500–2000 m²),Natural lighting,Not applicable,Trees present;Bushes present,Paved paths present,No seating,Modern buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Transportation activities present,Not applicable,Clear sight lines;Panoramic views present,Not applicable,No barriers,Water features present,Contemporary buildings present,No gathering points,Not applicable,No design features,Cloudy,Not applicable,Quiet;Natural sounds present,Daytime,Not applicable,No commercial activities,Bicycle lanes present;Pedestrian paths present,Not applicable,Not applicable,Inviting,
jZTkAflZmwGdlkbkks66u,Street,Semi-enclosed,Not applicable,Natural lighting;Well lit,Well maintained,Trees present;Bushes present,Paved paths present;Wide paths present,Benches present,Historic buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Commercial activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present,Traditional buildings present,Edge gathering points present,Varied age groups present;Gender diversity present,No design features,Cloudy,Not applicable,Quiet;Moderate,Daytime;Weekday,Trash bins present,Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
jZkIdPbC1u1HitqxlrBVC,Public plaza;Square,Open,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present,Paved paths present;Wide paths present,Benches present;Custom seats present,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present,Traditional buildings present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Moderate,Daytime;Weekday,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Historic monuments present;Culturally significant features present,Not applicable,Inviting,
jxGOLydpSwxSb6qfmZMoK,Park,Semi-enclosed,Small (<500 m²),Artificial lighting;Well lit,Well maintained,Trees present,Not applicable,Custom seats present;Movable seats present,Not applicable,No signage,Empty,Leisure activities present;Social activities present,No accessibility features,Clear sight lines,No barriers,Bright colours present;Contemporary buildings present;Public art installations present,Contemporary buildings present,No gathering points,Not applicable,No design features,Not applicable,Not applicable,Quiet,Night,Not applicable,No commercial activities,Not applicable,Public art installations present,Not applicable,Inviting,,
jxPfuFvuSm8CtzHJ1quCV,Park,Open,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Little greenery,Paved paths present,Benches present;No seating,Historic buildings present,No signage,Empty,Not applicable,Not applicable,Clear sight lines,No accessibility features,No barriers,Bright colours present,Traditional buildings present,No gathering points,Not applicable,No design features,Snowy,Cold (<10 °C),Quiet;Natural sounds present,Daytime;Seasonal variations,Benches present,No commercial activities,Pedestrian paths present,Historic monuments present;Culturally significant features present,Not applicable,Inviting,
jxhNZUCTdifNdf5qvbmNv,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Bushes present;Little greenery,Paved paths present;Wide paths present,No seating,Modern buildings present;Historic buildings present;Commercial buildings present;Mixed-use buildings present,Directional signs present;Informational signs present,Moderately populated (20–50 people),Transportation activities present;Commercial activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present;Green elements present,Contemporary buildings present;Traditional buildings present,No gathering points,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime,Trash bins present,Shops present;Cafés present,Public transport access present;Pedestrian paths present,No cultural elements,Green building features present,Accessible,
jxmgeXrzMIcOAZ2w15dLL,Street,Open,Medium (500–2000 m²),Natural lighting;Well lit,Clean;Well maintained,Trees present;Little greenery,Paved paths present;Wide paths present,No seating,Historic buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,No accessibility features,Clear sight lines,No safety measures,No barriers,Bright colours present,Traditional buildings present,No gathering points,Varied age groups present;Gender diversity present;Ethnic diversity present,No design features,Sunny,Warm (20–30 °C),Moderate,Daytime,No public amenities,Shops present;Cafés present,Pedestrian paths present,Not applicable,Not applicable,Inviting,
jy7J9l3yeW7IMoqrtjAXJ,Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Bushes present;Grass present,Paved paths present;Wide paths present,Custom seats present,Modern buildings present;Commercial buildings present;Mixed-use buildings present,Not applicable,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present;Transportation activities present,Ramps present;Wide entrances present,Clear sight lines,Not applicable,No barriers,Bright colours present;Contemporary elements present;Sculptures present;Water features present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Moderate;Natural sounds present,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Green building features present,Inviting,
jyD8mdn7oiqIAqlfciwKx,Street;Courtyard,Structured,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present;Bushes present;Flower beds present,Paved paths present;Wide paths present;Linear paths present,No seating,Modern buildings present;Residential buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Commercial activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Dark colours present;Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Moderate,Daytime,Trash bins present,Shops present;Cafés present,Pedestrian paths present,Not applicable,Green building features present,Inviting,,
jyVejnIBA2tj0SUW0sb6K,Park,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present,Benches present,Not applicable,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,No accessibility features,Clear sight lines,Artificial lighting,No barriers,Bright colours present,Not applicable,No gathering points,Varied age groups present,No design features,Foggy,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Benches present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
jynrDFND99pcJaMGrhz7P,Courtyard;Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Bushes present;Grass present,Paved paths present;Curved paths present,Custom seats present,Modern buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Sparsely populated (<20 people),Recreational activities present;Leisure activities present;Social activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present;Wood elements present;Water features present,Contemporary buildings present,Informal gathering points present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Seating areas present,Shops present;Cafés present,Pedestrian paths present,Public art installations present,Green building features present,Inviting,
jzCdhp2NdQ4HXMCjMIW6M,Street,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit,Well maintained,Trees present,Paved paths present;Wide paths present,No seating,Historic buildings present;Commercial buildings present;Mixed-use buildings present,No signage,Crowded (>50 people),Transportation activities present;Social activities present,No accessibility features,Clear sight lines,No safety features,No barriers,Bright colours present,Traditional buildings present,Edge gathering points present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Moderate;Traffic noise present,Daytime;Seasonal variations,No public amenities,Cafés present,Bicycle lanes present;Pedestrian paths present,Not applicable,Not applicable,Inviting,
jzbZEukTg7yRbFFVfXpTQ,Park;Public plaza,Open,Large (>2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present,Custom seats present,Not applicable,No signage,Crowded (>50 people),Social activities present;Leisure activities present,Wide entrances present,Clear sight lines,No accessibility features,No barriers,Bright colours present,Contemporary buildings present,Central gathering point present,Varied age groups present;Gender diversity present,No design features,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Pedestrian paths present,Not applicable,Not applicable,Inviting,
k0E5Gpukk5tqk6nTlLtV1,Park;Public plaza,Semi-enclosed,Medium (500–2000 m²),Natural lighting;Well lit;Shaded areas,Well maintained,Trees present;Grass present,Paved paths present;Wide paths present;Linear paths present,Custom seats present,Modern buildings present,No signage,Moderately populated (20–50 people),Recreational activities present;Leisure activities present;Social activities present;Transportation activities present,Wide entrances present,Clear sight lines,Artificial lighting,No barriers,Bright colours present,Contemporary buildings present,Edge gathering points present,Varied age groups present;Gender diversity present,Wheelchair-accessible features present,Sunny,Warm (20–30 °C),Quiet;Natural sounds present,Daytime,Trash bins present,No commercial activities,Bicycle lanes present;Pedestrian paths present,Not applicable,Recycling bins present,Inviting,
